,Unnamed: 0,stats_id,weapon_x,initiated,strip_location,body_location,created_date,gfycat_gfy_id,tournament_id,weapon_y,gender,fotl_name,fotr_name,left_score,right_score,touch,download_url
544,31,UntidyPrestigiousAmazondolphin,foil,fotr,fotl_half,,1621868492,UntidyPrestigiousAmazondolphin,anaheimfoil2018,foil,,Leonie Ebert,Camilla Mancini,8,9,right,https://clips.fencingdatabase.com/anaheimfoil2018/UntidyPrestigiousAmazondolphin.mp4
545,35,SereneEnragedFoxterrier,foil,neither,middle,,1621871127,SereneEnragedFoxterrier,anaheimfoil2018,foil,,Nicole Ross,Anne Sauer,2,6,right,https://clips.fencingdatabase.com/anaheimfoil2018/SereneEnragedFoxterrier.mp4
546,37,VillainousDefenselessEland,foil,fotl,middle,,1621880291,VillainousDefenselessEland,anaheimfoil2019,foil,,Ka Long Cheung,Alexander Choupenitch,4,9,right,https://clips.fencingdatabase.com/anaheimfoil2019/VillainousDefenselessEland.mp4
547,38,SilentThriftyLeopard,foil,fotr,fotr_half,,1621880498,SilentThriftyLeopard,kazanfoil2020,foil,female,Anastasiia Ivanova,Chae Song Oh,5,7,left,https://clips.fencingdatabase.com/kazanfoil2020/SilentThriftyLeopard.mp4
548,41,FavoriteFlimsyGannet,foil,fotl,fotr_warning_box,,1621885426,FavoriteFlimsyGannet,stpetersburgfoil2019,foil,male,Wallerand Roger,Markus Praus,13,12,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/FavoriteFlimsyGannet.mp4
549,42,WanShorttermFirecrest,foil,fotr,middle,,1621887819,WanShorttermFirecrest,anaheimfoil2018,foil,,Eleanor Harvey,Nishioka Shiho,13,5,left,https://clips.fencingdatabase.com/anaheimfoil2018/WanShorttermFirecrest.mp4
550,43,RelievedWeeHog,foil,fotr,middle,,1621896187,RelievedWeeHog,anaheimfoil2019,foil,,Edoardo Luperi,Ben Peggs,5,0,left,https://clips.fencingdatabase.com/anaheimfoil2019/RelievedWeeHog.mp4
551,46,VengefulImprobableBarracuda,foil,fotl,fotr_half,,1621901734,VengefulImprobableBarracuda,katowicefoil2019,foil,female,Ueno Yuka,Pauline Ranvier,2,7,left,https://clips.fencingdatabase.com/katowicefoil2019/VengefulImprobableBarracuda.mp4
552,49,NextChillyBobwhite,foil,fotr,fotl_half,,1621911412,NextChillyBobwhite,stpetersburgfoil2019,foil,male,Jeremy Cadot,Thomas Berg,11,8,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/NextChillyBobwhite.mp4
553,59,UntriedSomberCaimanlizard,foil,fotr,middle,,1621958412,UntriedSomberCaimanlizard,stpetersburgfoil2019,foil,male,Rostyslav Hertsyk,Dominik Schoppa,10,6,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/UntriedSomberCaimanlizard.mp4
554,63,LikelyFavoriteBergerpicard,foil,fotl,fotr_warning_box,,1621961960,LikelyFavoriteBergerpicard,qatarfoil2021,foil,,Alexandre Sido,Alexandre Ediri,6,8,left,https://clips.fencingdatabase.com/qatarfoil2021/LikelyFavoriteBergerpicard.mp4
555,65,FancyPoliticalAmericanindianhorse,foil,fotl,fotr_half,,1621962376,FancyPoliticalAmericanindianhorse,qatarfoil2021,foil,,Race Imboden,Guilherme Toldo,9,4,left,https://clips.fencingdatabase.com/qatarfoil2021/FancyPoliticalAmericanindianhorse.mp4
556,66,FewNeighboringJaguarundi,foil,fotl,fotr_warning_box,,1621962900,FewNeighboringJaguarundi,kazanfoil2020,foil,female,Coralie Brot,Lee Kiefer,5,11,double,https://clips.fencingdatabase.com/kazanfoil2020/FewNeighboringJaguarundi.mp4
557,67,AccurateAgonizingAfricancivet,foil,fotr,middle,,1621963085,AccurateAgonizingAfricancivet,turinfoil2020,foil,,Julia Walczyk - Klimaszyk,Ysaora Thibus,1,4,right,https://clips.fencingdatabase.com/turinfoil2020/AccurateAgonizingAfricancivet.mp4
558,72,SilentBlueAmurratsnake,foil,fotr,fotl_warning_box,,1621963968,SilentBlueAmurratsnake,stpetersburgfoil2019,foil,male,Erwann Le   Pechoux,Alexey Cheremisinov,8,4,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/SilentBlueAmurratsnake.mp4
559,73,MadeupCorruptAsiaticgreaterfreshwaterclam,foil,fotl,fotr_half,,1621964005,MadeupCorruptAsiaticgreaterfreshwaterclam,anaheimfoil2018,foil,,Julie Mienville,Olivia Wohlgemuth,11,12,left,https://clips.fencingdatabase.com/anaheimfoil2018/MadeupCorruptAsiaticgreaterfreshwaterclam.mp4
560,74,AlarmingEducatedLemur,foil,fotl,middle,,1621964100,AlarmingEducatedLemur,stpetersburgfoil2019,foil,male,Jeremy Cadot,Thomas Berg,8,4,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/AlarmingEducatedLemur.mp4
561,77,PoliticalQuarrelsomeLamb,foil,fotr,middle,,1621964358,PoliticalQuarrelsomeLamb,qatarfoil2021,foil,,Alex Tofalides,Maximilien Chastanet,2,2,left,https://clips.fencingdatabase.com/qatarfoil2021/PoliticalQuarrelsomeLamb.mp4
562,79,AcidicLeafyFallowdeer,foil,fotr,middle,,1621964679,AcidicLeafyFallowdeer,kazanfoil2020,foil,female,Adelina Zagidullina,Shi Yue,10,3,double,https://clips.fencingdatabase.com/kazanfoil2020/AcidicLeafyFallowdeer.mp4
563,83,BruisedFaithfulBlackpanther,foil,fotl,fotr_half,,1621965615,BruisedFaithfulBlackpanther,anaheimfoil2018,foil,,Alexandre Sido,Kenji Bravo,1,1,right,https://clips.fencingdatabase.com/anaheimfoil2018/BruisedFaithfulBlackpanther.mp4
564,86,AltruisticZigzagBangeltiger,foil,neither,middle,,1621965888,AltruisticZigzagBangeltiger,katowicefoil2019,foil,female,Leonie Ebert,Inna Deriglazova,8,12,double,https://clips.fencingdatabase.com/katowicefoil2019/AltruisticZigzagBangeltiger.mp4
565,88,TastySillyHeifer,foil,fotr,fotl_half,,1621966706,TastySillyHeifer,anaheimfoil2018,foil,,Carlos Llavador,Andrea Cassara,7,4,left,https://clips.fencingdatabase.com/anaheimfoil2018/TastySillyHeifer.mp4
566,89,FewVioletEarthworm,foil,fotl,middle,,1621966742,FewVioletEarthworm,qatarfoil2021,foil,,Maor Hatoel,Shikine Takahiro,4,3,left,https://clips.fencingdatabase.com/qatarfoil2021/FewVioletEarthworm.mp4
567,90,TemptingSardonicDarklingbeetle,foil,,,,1621966745,TemptingSardonicDarklingbeetle,stpetersburgfoil2019,foil,male,Saito Toshiya,Timur Safin,4,9,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/TemptingSardonicDarklingbeetle.mp4
568,93,HilariousBlandArrowana,foil,neither,middle,,1621966987,HilariousBlandArrowana,stpetersburgfoil2019,foil,male,Wallerand Roger,Chun Yin Ryan Choi,0,11,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/HilariousBlandArrowana.mp4
569,95,PaltryHospitableCowrie,foil,fotl,middle,,1621967242,PaltryHospitableCowrie,anaheimfoil2018,foil,,Lee Kiefer,Inna Deriglazova,13,14,left,https://clips.fencingdatabase.com/anaheimfoil2018/PaltryHospitableCowrie.mp4
570,97,DelightfulGiddyGavial,foil,,,,1621967940,DelightfulGiddyGavial,kazanfoil2020,foil,female,Francesca Palumbo,Valentina De   Costanzo,6,4,right,https://clips.fencingdatabase.com/kazanfoil2020/DelightfulGiddyGavial.mp4
571,99,WelltodoPertinentAurochs,foil,fotl,middle,,1621968782,WelltodoPertinentAurochs,katowicefoil2019,foil,female,Kikuchi Komaki,Elisa Di   Francisca,7,8,right,https://clips.fencingdatabase.com/katowicefoil2019/WelltodoPertinentAurochs.mp4
572,1,AchingMediocreAndeancondor,foil,fotl,middle,,1621969421,AchingMediocreAndeancondor,anaheimfoil2019,foil,,Geoffrey Tourette,Alessio Foconi,1,2,left,https://clips.fencingdatabase.com/anaheimfoil2019/AchingMediocreAndeancondor.mp4
573,2,TastyHandsomeIcelandichorse,foil,fotl,middle,,1621969478,TastyHandsomeIcelandichorse,anaheimfoil2018,foil,,Alexandre Sido,Kenji Bravo,3,8,left,https://clips.fencingdatabase.com/anaheimfoil2018/TastyHandsomeIcelandichorse.mp4
574,3,YoungOrganicAnaconda,foil,fotr,fotr_half,,1621969701,YoungOrganicAnaconda,turinfoil2020,foil,,Arianna Errigo,Azuma Rio,14,12,right,https://clips.fencingdatabase.com/turinfoil2020/YoungOrganicAnaconda.mp4
575,4,BothMammothBinturong,foil,fotl,middle,,1621971307,BothMammothBinturong,qatarfoil2021,foil,,Enzo Lefort,Damiano Rosatelli,10,10,left,https://clips.fencingdatabase.com/qatarfoil2021/BothMammothBinturong.mp4
576,5,DeliriousSnivelingCrocodileskink,foil,fotr,fotl_warning_box,,1621971445,DeliriousSnivelingCrocodileskink,kazanfoil2020,foil,female,Anita Blaze,Olga Batenina,8,2,double,https://clips.fencingdatabase.com/kazanfoil2020/DeliriousSnivelingCrocodileskink.mp4
577,6,FamiliarBoringLeonberger,foil,fotr,fotl_half,,1621971685,FamiliarBoringLeonberger,turinfoil2020,foil,,Wallerand Roger,Marcus Mepstead,2,7,right,https://clips.fencingdatabase.com/turinfoil2020/FamiliarBoringLeonberger.mp4
578,7,HelplessWaterloggedCobra,foil,fotr,fotl_half,,1621971959,HelplessWaterloggedCobra,anaheimfoil2018,foil,,Erwann Le   Pechoux,Adam Mathieu,4,1,left,https://clips.fencingdatabase.com/anaheimfoil2018/HelplessWaterloggedCobra.mp4
579,13,NecessaryWelldocumentedIberianmidwifetoad,foil,fotl,fotl_half,,1621973628,NecessaryWelldocumentedIberianmidwifetoad,qatarfoil2021,foil,,Race Imboden,Alex Cai,3,1,left,https://clips.fencingdatabase.com/qatarfoil2021/NecessaryWelldocumentedIberianmidwifetoad.mp4
580,14,YawningPastGossamerwingedbutterfly,foil,fotl,middle,,1621973820,YawningPastGossamerwingedbutterfly,stpetersburgfoil2019,foil,male,Stef De   Greef,Tommaso Marini,6,10,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/YawningPastGossamerwingedbutterfly.mp4
581,15,DeafeningSizzlingKillifish,foil,fotl,fotl_half,,1621973924,DeafeningSizzlingKillifish,kazanfoil2020,foil,female,Sabrina Massialas,Leandra Behr,12,13,double,https://clips.fencingdatabase.com/kazanfoil2020/DeafeningSizzlingKillifish.mp4
582,17,FeistyConfusedIberiannase,foil,fotl,fotr_warning_box,,1621974244,FeistyConfusedIberiannase,anaheimfoil2018,foil,,Gerek Meinhardt,Martino Minuto,6,7,right,https://clips.fencingdatabase.com/anaheimfoil2018/FeistyConfusedIberiannase.mp4
583,20,MadeupSmoothArachnid,foil,fotl,fotr_half,,1621974839,MadeupSmoothArachnid,stpetersburgfoil2019,foil,male,Daniele Garozzo,Iskander Akhmetov,9,8,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/MadeupSmoothArachnid.mp4
584,24,ParallelHauntingAmericanshorthair,foil,fotl,fotr_half,,1621975489,ParallelHauntingAmericanshorthair,katowicefoil2019,foil,female,Chiara Cini,Lee Kiefer,5,2,double,https://clips.fencingdatabase.com/katowicefoil2019/ParallelHauntingAmericanshorthair.mp4
585,25,GiganticThreadbareCockroach,foil,fotl,fotl_half,,1621975879,GiganticThreadbareCockroach,turinfoil2020,foil,,Andrea Cassara,Maximilien Van   Haaster,9,4,left,https://clips.fencingdatabase.com/turinfoil2020/GiganticThreadbareCockroach.mp4
586,26,RawPleasingIchthyosaurs,foil,fotr,fotl_half,,1621975949,RawPleasingIchthyosaurs,anaheimfoil2019,foil,,Dmitry Rigin,Lee Kwanghyun,7,5,right,https://clips.fencingdatabase.com/anaheimfoil2019/RawPleasingIchthyosaurs.mp4
587,28,EdibleFalseCrane,foil,fotr,fotl_half,,1621976031,EdibleFalseCrane,anaheimfoil2018,foil,,Dmitry Rigin,Saito Toshiya,7,7,right,https://clips.fencingdatabase.com/anaheimfoil2018/EdibleFalseCrane.mp4
588,29,TautCheeryFlamingo,foil,fotr,,,1621976038,TautCheeryFlamingo,katowicefoil2019,foil,female,Huo Xingxin,Anastasiia Ivanova,2,7,right,https://clips.fencingdatabase.com/katowicefoil2019/TautCheeryFlamingo.mp4
589,31,RecentKindlyLhasaapso,foil,fotl,fotl_warning_box,,1621976433,RecentKindlyLhasaapso,anaheimfoil2018,foil,,Francesca Palumbo,Hong Seo In,8,14,left,https://clips.fencingdatabase.com/anaheimfoil2018/RecentKindlyLhasaapso.mp4
590,33,TallThinBlackrussianterrier,foil,fotr,middle,,1621976665,TallThinBlackrussianterrier,qatarfoil2021,foil,,Hanna Lyczbinska,Pauline Ranvier,7,6,left,https://clips.fencingdatabase.com/qatarfoil2021/TallThinBlackrussianterrier.mp4
591,36,ShadyExemplaryIchneumonfly,foil,fotl,fotl_half,,1621976868,ShadyExemplaryIchneumonfly,anaheimfoil2018,foil,,Alaaeldin Abouelkassem,Enzo Lefort,9,12,left,https://clips.fencingdatabase.com/anaheimfoil2018/ShadyExemplaryIchneumonfly.mp4
592,37,DampPassionateAustrianpinscher,foil,fotl,middle,,1621976978,DampPassionateAustrianpinscher,anaheimfoil2018,foil,,Shi Yanan,Anne Sauer,4,5,left,https://clips.fencingdatabase.com/anaheimfoil2018/DampPassionateAustrianpinscher.mp4
593,38,SeriousBitterAndalusianhorse,foil,fotl,middle,,1621977158,SeriousBitterAndalusianhorse,anaheimfoil2019,foil,,Wallerand Roger,Francesco Ingargiola,8,8,left,https://clips.fencingdatabase.com/anaheimfoil2019/SeriousBitterAndalusianhorse.mp4
594,40,IllegalFocusedAltiplanochinchillamouse,foil,neither,middle,,1621977466,IllegalFocusedAltiplanochinchillamouse,anaheimfoil2019,foil,,Carlos Llavador,Shikine Takahiro,10,15,right,https://clips.fencingdatabase.com/anaheimfoil2019/IllegalFocusedAltiplanochinchillamouse.mp4
595,41,FrightenedWellwornAlleycat,foil,fotr,fotr_warning_box,,1621977754,FrightenedWellwornAlleycat,stpetersburgfoil2019,foil,male,Erwann Le   Pechoux,Alessio Foconi,12,15,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/FrightenedWellwornAlleycat.mp4
596,45,MilkyMildCockerspaniel,foil,,,,1621977963,MilkyMildCockerspaniel,turinfoil2020,foil,,Alice Volpi,Alanna Goldie,9,5,left,https://clips.fencingdatabase.com/turinfoil2020/MilkyMildCockerspaniel.mp4
597,46,InsignificantDelectableGemsbok,foil,,,,1621978039,InsignificantDelectableGemsbok,anaheimfoil2018,foil,,Leonie Ebert,Kristina Samsonova,14,11,left,https://clips.fencingdatabase.com/anaheimfoil2018/InsignificantDelectableGemsbok.mp4
598,48,DishonestDimIchneumonfly,foil,fotl,middle,,1621978451,DishonestDimIchneumonfly,kazanfoil2020,foil,female,Mohamed Aida,Martyna Jelinska,5,7,right,https://clips.fencingdatabase.com/kazanfoil2020/DishonestDimIchneumonfly.mp4
599,49,AdeptCalmHarborseal,foil,fotl,middle,,1621979024,AdeptCalmHarborseal,qatarfoil2021,foil,,Valentina De   Costanzo,Constance Catarzi,4,2,left,https://clips.fencingdatabase.com/qatarfoil2021/AdeptCalmHarborseal.mp4
600,51,BlaringSillyIndianpangolin,foil,fotl,fotl_half,,1621979390,BlaringSillyIndianpangolin,stpetersburgfoil2019,foil,male,Rostyslav Hertsyk,Dominik Schoppa,11,1,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/BlaringSillyIndianpangolin.mp4
601,52,PracticalHilariousAmericanratsnake,foil,fotl,middle,,1621979482,PracticalHilariousAmericanratsnake,kazanfoil2020,foil,female,Anita Blaze,Olga Batenina,6,1,double,https://clips.fencingdatabase.com/kazanfoil2020/PracticalHilariousAmericanratsnake.mp4
602,54,SnarlingExcitableAkitainu,foil,fotr,fotl_half,,1621979630,SnarlingExcitableAkitainu,anaheimfoil2018,foil,,Adelya Abdrakhmanova,Maria Marino,4,2,right,https://clips.fencingdatabase.com/anaheimfoil2018/SnarlingExcitableAkitainu.mp4
603,55,MaturePerfumedLacewing,foil,fotr,middle,,1621979766,MaturePerfumedLacewing,qatarfoil2021,foil,,Vladislav Mylnikov,Rafael Savin,8,10,left,https://clips.fencingdatabase.com/qatarfoil2021/MaturePerfumedLacewing.mp4
604,57,PolishedEthicalAntbear,foil,fotl,fotr_warning_box,,1621980680,PolishedEthicalAntbear,katowicefoil2019,foil,female,Nam Hyunhee,Pauline Ranvier,3,5,left,https://clips.fencingdatabase.com/katowicefoil2019/PolishedEthicalAntbear.mp4
605,59,LimitedWiltedIndigobunting,foil,fotl,middle,,1621981038,LimitedWiltedIndigobunting,stpetersburgfoil2019,foil,male,Klod Yunes,Heo Jun,4,2,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/LimitedWiltedIndigobunting.mp4
606,64,NiceSharpGalapagostortoise,foil,fotr,middle,,1621982684,NiceSharpGalapagostortoise,anaheimfoil2018,foil,,Ka Long Cheung,Alessio Foconi,13,3,left,https://clips.fencingdatabase.com/anaheimfoil2018/NiceSharpGalapagostortoise.mp4
607,66,GlossyAchingLeveret,foil,fotl,middle,,1621983443,GlossyAchingLeveret,katowicefoil2019,foil,female,Beatrice Monaco,Inna Deriglazova,1,0,left,https://clips.fencingdatabase.com/katowicefoil2019/GlossyAchingLeveret.mp4
608,67,DeliriousIllegalBlowfish,foil,fotl,fotl_warning_box,,1621985309,DeliriousIllegalBlowfish,stpetersburgfoil2019,foil,male,Benjamin Kleibrink,Race Imboden,9,4,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/DeliriousIllegalBlowfish.mp4
609,71,DimwittedJoyfulCaimanlizard,foil,fotl,middle,,1621987823,DimwittedJoyfulCaimanlizard,kazanfoil2020,foil,female,Alice Volpi,Camilla Mancini,12,10,left,https://clips.fencingdatabase.com/kazanfoil2020/DimwittedJoyfulCaimanlizard.mp4
610,73,UniformImpishAmericanwigeon,foil,fotl,fotl_half,,1621988082,UniformImpishAmericanwigeon,kazanfoil2020,foil,female,May Tieu,Bella Kulaeva,4,1,double,https://clips.fencingdatabase.com/kazanfoil2020/UniformImpishAmericanwigeon.mp4
611,76,FilthyIllfatedIaerismetalmark,foil,fotl,middle,,1621988640,FilthyIllfatedIaerismetalmark,anaheimfoil2019,foil,,Geoffrey Tourette,Alessio Foconi,5,9,right,https://clips.fencingdatabase.com/anaheimfoil2019/FilthyIllfatedIaerismetalmark.mp4
612,77,AnyInconsequentialFlea,foil,neither,middle,,1621988807,AnyInconsequentialFlea,qatarfoil2021,foil,,Race Imboden,Pierre Loisel,14,11,right,https://clips.fencingdatabase.com/qatarfoil2021/AnyInconsequentialFlea.mp4
613,78,SadMealyGentoopenguin,foil,fotl,fotl_warning_box,,1621988951,SadMealyGentoopenguin,turinfoil2020,foil,,Andrii Pogrebniak,Andrea Cassara,8,3,left,https://clips.fencingdatabase.com/turinfoil2020/SadMealyGentoopenguin.mp4
614,79,CloseClumsyBufeo,foil,fotr,fotl_half,,1621989121,CloseClumsyBufeo,anaheimfoil2018,foil,,Race Imboden,Damiano Rosatelli,14,9,right,https://clips.fencingdatabase.com/anaheimfoil2018/CloseClumsyBufeo.mp4
615,80,DefenselessGlitteringArmyant,foil,fotr,middle,,1621989263,DefenselessGlitteringArmyant,qatarfoil2021,foil,,Julien Mertine,Alexandre Ediri,0,3,right,https://clips.fencingdatabase.com/qatarfoil2021/DefenselessGlitteringArmyant.mp4
616,81,MiserlyPreciousHuman,foil,fotr,middle,,1621989660,MiserlyPreciousHuman,stpetersburgfoil2019,foil,male,Rostyslav Hertsyk,Alexey Cheremisinov,3,12,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/MiserlyPreciousHuman.mp4
617,88,PepperyJaggedChickadee,foil,neither,middle,,1621991638,PepperyJaggedChickadee,anaheimfoil2018,foil,,Alex Tofalides,Kenji Bravo,5,8,right,https://clips.fencingdatabase.com/anaheimfoil2018/PepperyJaggedChickadee.mp4
618,92,WeirdExemplaryIberianlynx,foil,fotl,fotr_warning_box,,1621992079,WeirdExemplaryIberianlynx,qatarfoil2021,foil,,Marta Martyanova,Chen Qingyuan,7,11,left,https://clips.fencingdatabase.com/qatarfoil2021/WeirdExemplaryIberianlynx.mp4
619,96,PlainDependentAyeaye,foil,fotr,middle,,1621992492,PlainDependentAyeaye,kazanfoil2020,foil,female,Elisa Vardaro,May Tieu,15,11,double,https://clips.fencingdatabase.com/kazanfoil2020/PlainDependentAyeaye.mp4
620,97,CompassionateGlisteningInvisiblerail,foil,fotr,fotl_warning_box,,1621992582,CompassionateGlisteningInvisiblerail,stpetersburgfoil2019,foil,male,Ito Takuma,Marcello Olivares,1,0,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/CompassionateGlisteningInvisiblerail.mp4
621,99,CarefreeAntiqueEkaltadeta,foil,fotl,middle,,1621992916,CarefreeAntiqueEkaltadeta,anaheimfoil2018,foil,,Julie Mienville,Olivia Wohlgemuth,0,1,right,https://clips.fencingdatabase.com/anaheimfoil2018/CarefreeAntiqueEkaltadeta.mp4
622,0,HeartfeltTatteredBird,foil,fotl,fotr_half,,1621993120,HeartfeltTatteredBird,qatarfoil2021,foil,,Tyvan Bibard,Oishi Riki,4,1,left,https://clips.fencingdatabase.com/qatarfoil2021/HeartfeltTatteredBird.mp4
623,1,HopefulHomelyHochstettersfrog,foil,fotr,middle,,1621993321,HopefulHomelyHochstettersfrog,turinfoil2020,foil,,Wallerand Roger,Alexander Massialas,1,13,right,https://clips.fencingdatabase.com/turinfoil2020/HopefulHomelyHochstettersfrog.mp4
624,2,LimpingObedientAfricanwildcat,foil,fotl,fotr_half,,1621993957,LimpingObedientAfricanwildcat,turinfoil2020,foil,,Martina Sinigalia,Anastasiia Ivanova,6,7,left,https://clips.fencingdatabase.com/turinfoil2020/LimpingObedientAfricanwildcat.mp4
625,3,SoreGrippingKagu,foil,fotr,fotr_warning_box,,1621994084,SoreGrippingKagu,anaheimfoil2019,foil,,Valerio Aspromonte,Alessio Foconi,0,10,right,https://clips.fencingdatabase.com/anaheimfoil2019/SoreGrippingKagu.mp4
626,4,LimitedCreepyBedbug,foil,fotl,middle,,1621994261,LimitedCreepyBedbug,anaheimfoil2018,foil,,Pauline Ranvier,Claudia Borella,9,6,left,https://clips.fencingdatabase.com/anaheimfoil2018/LimitedCreepyBedbug.mp4
627,5,EmbellishedNewBoa,foil,fotl,middle,,1621994346,EmbellishedNewBoa,stpetersburgfoil2019,foil,male,Edoardo Luperi,Maxime Pauty,7,6,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/EmbellishedNewBoa.mp4
628,6,WanSickAcornweevil,foil,fotr,fotl_half,,1621994576,WanSickAcornweevil,anaheimfoil2019,foil,,Erwann Le   Pechoux,Tommaso Marini,3,1,left,https://clips.fencingdatabase.com/anaheimfoil2019/WanSickAcornweevil.mp4
629,7,BrilliantGoodnaturedAmericangoldfinch,foil,neither,middle,,1621994717,BrilliantGoodnaturedAmericangoldfinch,katowicefoil2019,foil,female,Jessica Zi Jia Guo,Tsuji Sumire,6,6,double,https://clips.fencingdatabase.com/katowicefoil2019/BrilliantGoodnaturedAmericangoldfinch.mp4
630,10,PeriodicDecisiveArgentineruddyduck,foil,neither,,,1621994965,PeriodicDecisiveArgentineruddyduck,qatarfoil2021,foil,,Adelina Zagidullina,Kano Minami,0,10,right,https://clips.fencingdatabase.com/qatarfoil2021/PeriodicDecisiveArgentineruddyduck.mp4
631,11,HeavenlyGenuineGrizzlybear,foil,fotl,fotr_half,,1621995304,HeavenlyGenuineGrizzlybear,kazanfoil2020,foil,female,Shi Yue,Inna Deriglazova,6,3,left,https://clips.fencingdatabase.com/kazanfoil2020/HeavenlyGenuineGrizzlybear.mp4
632,12,DependentPopularArizonaalligatorlizard,foil,fotl,fotr_half,,1621995379,DependentPopularArizonaalligatorlizard,anaheimfoil2018,foil,,Huo Xingxin,Freya Cenker,9,5,left,https://clips.fencingdatabase.com/anaheimfoil2018/DependentPopularArizonaalligatorlizard.mp4
633,14,DopeyDiligentCony,foil,fotl,fotr_warning_box,,1621996995,DopeyDiligentCony,qatarfoil2021,foil,,Alanna Goldie,Chen Qingyuan,12,15,right,https://clips.fencingdatabase.com/qatarfoil2021/DopeyDiligentCony.mp4
634,15,VictoriousInconsequentialJabiru,foil,fotl,middle,,1621997026,VictoriousInconsequentialJabiru,stpetersburgfoil2019,foil,male,Krystian Gryglewski,Samuel Moelis,7,4,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/VictoriousInconsequentialJabiru.mp4
635,19,RespectfulDistantIslandwhistler,foil,fotl,fotl_half,,1621997771,RespectfulDistantIslandwhistler,qatarfoil2021,foil,,Mohamed Hamza,Alexandre Ediri,4,5,right,https://clips.fencingdatabase.com/qatarfoil2021/RespectfulDistantIslandwhistler.mp4
636,20,RectangularAthleticCowrie,foil,fotr,fotr_warning_box,,1621997954,RectangularAthleticCowrie,qatarfoil2021,foil,,Michal Siess,Alexander Sirotkin,6,5,right,https://clips.fencingdatabase.com/qatarfoil2021/RectangularAthleticCowrie.mp4
637,21,AnnualDeliciousIggypops,foil,fotl,fotr_half,,1621998086,AnnualDeliciousIggypops,katowicefoil2019,foil,female,Chloe Jubenot,Fu Yiting,6,6,left,https://clips.fencingdatabase.com/katowicefoil2019/AnnualDeliciousIggypops.mp4
638,22,KlutzyUnfinishedIndianringneckparakeet,foil,fotl,middle,,1621998179,KlutzyUnfinishedIndianringneckparakeet,anaheimfoil2018,foil,,Ko Chaeyeong,Julia Walczyk - Klimaszyk,2,1,left,https://clips.fencingdatabase.com/anaheimfoil2018/KlutzyUnfinishedIndianringneckparakeet.mp4
639,24,MintyFondCrustacean,foil,fotr,fotr_half,,1621998435,MintyFondCrustacean,kazanfoil2020,foil,female,Lupkovics Dora,Chin Man Yang,5,10,double,https://clips.fencingdatabase.com/kazanfoil2020/MintyFondCrustacean.mp4
640,25,HalfSpryButterfly,foil,fotr,fotl_half,,1621999062,HalfSpryButterfly,qatarfoil2021,foil,,Alice Volpi,Anita Blaze,14,6,left,https://clips.fencingdatabase.com/qatarfoil2021/HalfSpryButterfly.mp4
641,28,InsecureYearlyAyeaye,foil,fotl,middle,,1621999620,InsecureYearlyAyeaye,katowicefoil2019,foil,female,Anne Sauer,Chae Song Oh,2,0,left,https://clips.fencingdatabase.com/katowicefoil2019/InsecureYearlyAyeaye.mp4
642,33,AmusingMaleCapeghostfrog,foil,fotl,fotr_half,,1622000284,AmusingMaleCapeghostfrog,anaheimfoil2018,foil,,Pauline Ranvier,Claudia Borella,3,4,right,https://clips.fencingdatabase.com/anaheimfoil2018/AmusingMaleCapeghostfrog.mp4
643,35,GentleParchedArcherfish,foil,fotl,fotl_half,,1622000754,GentleParchedArcherfish,turinfoil2020,foil,,Arianna Errigo,Azuma Rio,6,2,right,https://clips.fencingdatabase.com/turinfoil2020/GentleParchedArcherfish.mp4
644,36,ShamefulInexperiencedGharial,foil,fotr,fotr_half,,1622001168,ShamefulInexperiencedGharial,qatarfoil2021,foil,,Eleanor Harvey,Kikuchi Komaki,3,4,right,https://clips.fencingdatabase.com/qatarfoil2021/ShamefulInexperiencedGharial.mp4
645,38,GentleBabyishBetafish,foil,fotr,fotl_half,,1622001500,GentleBabyishBetafish,qatarfoil2021,foil,,Alexandre Ediri,Shikine Takahiro,10,10,right,https://clips.fencingdatabase.com/qatarfoil2021/GentleBabyishBetafish.mp4
646,40,LivelyFlawedEasternnewt,foil,fotl,middle,,1622001899,LivelyFlawedEasternnewt,kazanfoil2020,foil,female,Maia Mei Weintraub,Azuma Sera,13,10,left,https://clips.fencingdatabase.com/kazanfoil2020/LivelyFlawedEasternnewt.mp4
